area,is_house,has_pool,age,price,lat,lon,rooms
-0.4546107467449084,-0.8591297135673399,-0.41290989325251026,0.17131002830163122,0.4696685725282627,1.0191725127824243,-1.0193719513476465,-0.7737683361887083
0.17313478827783782,-0.8591297135673399,-0.41290989325251026,-0.6604764853530214,0.8805502069815739,1.0188700060295925,-1.0181083031640037,0.28456769388758296
1.3955866196379225,-0.8591297135673399,-0.41290989325251026,-0.03663660011203193,-0.7340410044617196,-0.9786701147459087,0.9787844023346339,1.3429037239638741
-0.7519638949135777,1.1623519654146364,2.4184722319075598,-0.03663660011203193,0.8197860216046758,1.0193792800274115,-1.02387937717253,-0.7737683361887083
1.9572536772898534,1.1623519654146364,-0.41290989325251026,1.211043170369947,-0.5633225788790057,-0.9790231770472162,0.9844015068221657,1.3429037239638741
-0.9501993270260238,-0.8591297135673399,-0.41290989325251026,-0.6604764853530214,0.0732546012599272,1.0188467120421658,-1.0210403537139232,-0.7737683361887083
1.0982334714692532,-0.8591297135673399,-0.41290989325251026,-0.24458322852569508,-0.6385544274408796,-0.9802277960552419,0.9785727200800225,
1.1643119488400686,-0.8591297135673399,-0.41290989325251026,0.17131002830163122,1.3898119510927203,1.01928027082647,-1.0153504424345423,1.3429037239638741
0.2722525043340609,1.1623519654146364,-0.41290989325251026,1.0030965419562838,-0.8034857877496031,-0.9792926971598456,0.9699782596224641,0.28456769388758296
-1.5779448620487702,1.1623519654146364,-0.41290989325251026,0.37925665671529435,-1.0841584535381326,-0.9810729669176516,0.9737159662785219,-1.8321043662649996
0.3383309817048763,-0.8591297135673399,2.4184722319075598,-1.0763697421803478,1.2596029824279384,1.0184320349446585,-1.0200489758411762,0.28456769388758296
-0.025100643834608367,-0.8591297135673399,-0.41290989325251026,-1.0763697421803478,2.0292826638686483,1.0190001205650514,-1.0190592170891652,0.28456769388758296
-1.809219532846624,-0.8591297135673399,-0.41290989325251026,0.5872032851289575,-1.165177367373997,-0.9801591777075647,0.9904669530313768,-1.8321043662649996
0.2722525043340609,-0.8591297135673399,-0.41290989325251026,-1.0763697421803478,-0.820846983571574,-0.9781703159305863,0.9751469353757451,0.28456769388758296
-0.05813988252001606,1.1623519654146364,-0.41290989325251026,0.37925665671529435,-0.8439952446675353,-0.9805871053016033,0.9742310498511516,
4.369118101324616,1.1623519654146364,-0.41290989325251026,1.8348830556109363,-0.23056632562456353,-0.9790352554536527,0.9759687537051432,2.4012397540401653
-1.4457879073071394,1.1623519654146364,2.4184722319075598,-0.03663660011203193,-1.0291813334352249,-0.9785349034293221,0.9821686720026781,-0.7737683361887083
-0.5867677014865392,1.1623519654146364,-0.41290989325251026,0.37925665671529435,-0.9279076911403946,-0.9807979336680479,0.9774600211032461,-0.7737683361887083
-0.09117912120542376,1.1623519654146364,-0.41290989325251026,-0.6604764853530214,-0.8468887773045304,-0.9798926882330035,0.9844805231534645,0.28456769388758296
1.7259790064919995,1.1623519654146364,-0.41290989325251026,0.17131002830163122,-0.5459613830570348,-0.9782000683418498,0.976028040267815,1.3429037239638741
0.4374486977610994,1.1623519654146364,-0.41290989325251026,1.0030965419562838,-0.8063793203865983,-0.9787825310205724,0.9784794855001702,0.28456769388758296
-1.1153955204530623,-0.8591297135673399,-0.41290989325251026,0.5872032851289575,0.04142574225298055,1.0191561784504333,-1.0193919671342362,-0.7737683361887083
1.4947043356941456,1.1623519654146364,-0.41290989325251026,0.5872032851289575,-0.6298738295298941,-0.9787910675460755,0.9836709834123006,1.3429037239638741
1.4286258583233302,-0.8591297135673399,2.4184722319075598,-0.8684231137666846,-0.6154061663449184,-0.9788308222426513,0.9862178000503781,1.3429037239638741
-1.3466701912509162,-0.8591297135673399,-0.41290989325251026,-0.24458322852569508,-0.20452453189160716,1.0188326841356723,-1.0214027856950192,-0.7737683361887083
-0.025100643834608367,-0.8591297135673399,-0.41290989325251026,,0.631706400199991,1.0188913897048417,-1.0222726577381522,0.28456769388758296
0.3383309817048763,-0.8591297135673399,-0.41290989325251026,-1.0763697421803478,1.0020785777353702,1.0192223675758163,-1.0178232349043956,0.28456769388758296
-1.0823562817676546,-0.8591297135673399,-0.41290989325251026,-0.03663660011203193,-0.03669963894588849,1.0186373740554684,-1.0150787077487347,-0.7737683361887083
0.10705631090702242,1.1623519654146364,2.4184722319075598,-0.6604764853530214,-0.7542957329206856,-0.9811029532181088,0.9709317060504111,0.28456769388758296
-0.6528461788573546,1.1623519654146364,-0.41290989325251026,,0.6519611286589572,1.0183611938983526,-1.0214683977686898,
0.800880323300584,-0.8591297135673399,-0.41290989325251026,,-0.6530220906258554,-0.9799202779770338,0.9812617021580327,1.3429037239638741
0.8999980393568071,-0.8591297135673399,-0.41290989325251026,-1.2843163705940108,2.176852828355401,1.0189771816502509,-1.0189379592626289,1.3429037239638741
1.1973511875254763,-0.8591297135673399,-0.41290989325251026,,-0.6154061663449184,-0.9802288610341353,0.9686158094218754,1.3429037239638741
-1.4457879073071394,1.1623519654146364,-0.41290989325251026,,-0.019338443123917595,1.0179351687312923,-1.0216437725971128,-0.7737683361887083
-0.6858854175427623,1.1623519654146364,-0.41290989325251026,-0.03663660011203193,-0.93658828905138,-0.9804858718349135,0.9780826306356372,-0.7737683361887083
0.2392132656486532,1.1623519654146364,-0.41290989325251026,0.7951499135426207,-0.8439952446675353,-0.9802478562150975,0.9700535060887724,0.28456769388758296
0.10705631090702242,-0.8591297135673399,-0.41290989325251026,0.5872032851289575,0.6924705855768892,1.0190024764105623,-1.022385931774986,0.28456769388758296
